Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
203613942,Valley (The Glacian Trilogy #3),Stacey McEwan,"McEwan, Stacey",,"=""1915202418""","=""9781915202413""",0,4.34,Angry Robot,Hardcover,400,2024,2024,,2024/09/22,to-read,to-read (#414),to-read,,,,0,0
75669924,Chasm (The Glacian Trilogy #2),Stacey McEwan,"McEwan, Stacey",,"=""1915202663""","=""9781915202666""",0,4.00,Angry Robot,Kindle Edition,502,2023,2023,,2024/09/22,to-read,to-read (#413),to-read,,,,0,0
33229410,"Sweetpea (Sweetpea, #1)",C.J. Skuse,"Skuse, C.J.",,"=""0008216673""","=""9780008216672""",0,3.90,HQ,Hardcover,472,2017,2017,,2024/09/21,to-read,to-read (#412),to-read,,,,0,0
50042494,Ghosts,Dolly Alderton,"Alderton, Dolly",,"=""0241434548""","=""9780241434543""",0,3.88,Fig Tree,Hardcover,352,2020,2020,,2024/09/21,to-read,to-read (#411),to-read,,,,0,0
30832756,"Infernal Magic (Shadows & Flame, #1)",C.N. Crawford,"Crawford, C.N.",,"=""""","=""""",0,4.04,,Kindle Edition,309,2016,2016,,2024/09/21,to-read,to-read (#410),to-read,,,,0,0
62317663,"Frost (Frost and Nectar, #1)",C.N. Crawford,"Crawford, C.N.",,"=""1956290095""","=""9781956290097""",0,3.96,,Kindle Edition,326,2022,2022,,2024/09/21,to-read,to-read (#409),to-read,,,,0,0
58511056,"The Blood Trials (The Blood Gift Duology, #1)",N.E. Davenport,"Davenport, N.E.",,"=""0063058480""","=""9780063058484""",0,4.10,Harper Voyager,Hardcover,448,2022,2022,,2024/09/21,to-read,to-read (#408),to-read,,,,0,0
50520939,"The Atlas Six (The Atlas, #1)",Olivie Blake,"Blake, Olivie",,"=""""","=""""",0,3.59,,Kindle Edition,556,2020,2020,,2024/09/21,to-read,to-read (#407),to-read,,,,0,0
197363933,"The Games Gods Play (The Crucible, #1)",Abigail Owen,"Owen, Abigail",,"=""1649376561""","=""9781649376565""",0,4.34,Entangled: Red Tower Books,Hardcover,509,2024,2024,,2024/09/21,to-read,to-read (#406),to-read,,,,0,0
61190770,Chain-Gang All-Stars,Nana Kwame Adjei-Brenyah,"Adjei-Brenyah, Nana Kwame",,"=""0593317335""","=""9780593317334""",0,4.14,Pantheon,Hardcover,367,2023,2023,,2024/09/21,to-read,to-read (#405),to-read,,,,0,0
55878999,"The Sunbearer Trials (The Sunbearer Duology, #1)",Aiden Thomas,"Thomas, Aiden",,"=""1250822149""","=""9781250822147""",0,4.33,Feiwel & Friends,Kindle Edition,352,2022,2022,,2024/09/21,to-read,to-read (#404),to-read,,,,0,0
42036538,"Gideon the Ninth (The Locked Tomb, #1)",Tamsyn Muir,"Muir, Tamsyn",,"=""1250313198""","=""9781250313195""",0,4.21,Tor,Hardcover,448,2019,2019,,2024/09/21,to-read,to-read (#403),to-read,,,,0,0
197054431,"Magnolia Parks: Into the Dark (Magnolia Parks Universe, #5)",Jessa Hastings,"Hastings, Jessa",,"=""0593474953""","=""9780593474952""",0,4.40,Dutton,Kindle Edition,720,2024,2024,,2024/09/21,to-read,to-read (#402),to-read,,,,0,0
63922275,"Daisy Haites: The Great Undoing (Magnolia Parks Universe, #4)",Jessa Hastings,"Hastings, Jessa",,"=""1398717002""","=""9781398717008""",0,4.48,Orion,Kindle Edition,366,2022,,,2024/09/21,to-read,to-read (#401),to-read,,,,0,0
61447046,"Magnolia Parks: The Long Way Home (Magnolia Parks Universe, #3)",Jessa Hastings,"Hastings, Jessa",,"=""""","=""9798985331738""",0,4.29,,Kindle Edition,645,2022,2022,,2024/09/21,to-read,to-read (#400),to-read,,,,0,0
59708060,"Daisy Haites (Magnolia Parks Universe, #2)",Jessa Hastings,"Hastings, Jessa",,"=""""","=""""",0,4.11,,Kindle Edition,436,2021,2021,,2024/09/21,to-read,to-read (#399),to-read,,,,0,0
5945494,The Lost Book of Salem,Katherine Howe,"Howe, Katherine",,"=""014103811X""","=""9780141038117""",0,3.72,Penguin Books,Paperback,432,2009,2009,,2024/09/21,to-read,to-read (#398),to-read,,,,0,0
50607466,"The Henna Artist (The Jaipur Trilogy, #1)",Alka Joshi,"Joshi, Alka",,"=""0778310205""","=""9780778310204""",0,4.19,Mira Books,Paperback,384,2020,2020,,2024/09/21,to-read,to-read (#397),to-read,,,,0,0
52439531,"The Inheritance Games (The Inheritance Games, #1)",Jennifer Lynn Barnes,"Barnes, Jennifer Lynn",,"=""1368052401""","=""9781368052405""",0,4.15,"Little, Brown Books for Young Readers",Hardcover,386,2020,2020,,2024/09/21,to-read,to-read (#396),to-read,,,,0,0
136276896,A Spartan's Sorrow,Hannah M. Lynn,"Lynn, Hannah M.",,"=""1728284279""","=""9781728284279""",0,3.99,Sourcebooks Landmark,Paperback,336,2024,2021,,2024/09/21,to-read,to-read (#395),to-read,,,,0,0
58905559,Queens of Themiscyra (The Grecian Women),Hannah M. Lynn,"Lynn, Hannah M.",,"=""""","=""""",0,3.94,Medusa Publishing,Kindle Edition,429,2022,2022,,2024/09/21,to-read,to-read (#394),to-read,,,,0,0
123412540,"Athena's Child (The Grecian Women Trilogy, #1)",Hannah M. Lynn,"Lynn, Hannah M.",,"=""1728284260""","=""9781728284262""",0,3.76,Sourcebooks,Paperback,192,2023,2020,,2024/09/21,to-read,to-read (#393),to-read,,,,0,0
39083635,"The Sweetest Oblivion (Made, #1)",Danielle Lori,"Lori, Danielle",,"=""1721284443""","=""9781721284443""",0,4.03,CreateSpace,Paperback,384,2018,2018,,2024/09/20,to-read,to-read (#392),to-read,,,,0,0
40613322,"The Maddest Obsession (Made, #2)",Danielle Lori,"Lori, Danielle",,"=""""","=""""",0,4.26,,ebook,333,2019,2019,,2024/09/20,to-read,to-read (#391),to-read,,,,0,0
207041696,"Kingdom of Claw (The Ashen, #2)",Demi Winters,"Winters, Demi",,"=""1738996034""","=""9781738996032""",0,4.40,Library and Archives Canada,Paperback,586,2024,2024,,2024/09/20,to-read,to-read (#390),to-read,,,,0,0
58080310,"Kill Switch (Devil's Night, #3)",Penelope Douglas,"Douglas, Penelope",,"=""1952646022""","=""9781952646027""",0,4.32,Penelope Douglas LLC,Kindle Edition,668,2019,2019,,2024/09/20,to-read,to-read (#389),to-read,,,,0,0
29082755,"Hideaway (Devil's Night, #2)",Penelope Douglas,"Douglas, Penelope",,"=""""","=""""",0,4.04,Penelope Douglas LLC,Nook,466,2017,2017,,2024/09/20,to-read,to-read (#388),to-read,,,,0,0
110212831,"Redeeming 6 (Boys of Tommen, #4)",Chloe Walsh,"Walsh, Chloe",,"=""""","=""""",0,4.63,,Kindle Edition,1066,2023,2023,,2024/09/20,to-read,to-read (#387),to-read,,,,0,0
44153947,"Saving 6 (Boys of Tommen, #3)",Chloe Walsh,"Walsh, Chloe",,"=""""","=""""",0,4.48,Chloe Walsh,ebook,725,2023,2023,,2024/09/20,to-read,to-read (#386),to-read,,,,0,0
42968173,"Keeping 13 (Boys of Tommen, #2)",Chloe Walsh,"Walsh, Chloe",,"=""""","=""""",0,4.51,,Kindle Edition,938,2018,2018,,2024/09/20,to-read,to-read (#385),to-read,,,,0,0
65214365,"Fall of Ruin and Wrath (Awakening, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1250750199""","=""9781250750198""",0,4.00,Bramble,Hardcover,416,2023,2023,,2024/09/20,to-read,to-read (#384),to-read,,,,0,0
213309864,Metal Slinger: Fire & Metal Book 1,Rachel   Schneider,"Schneider, Rachel",,"=""""","=""9798324986469""",0,4.42,,Kindle Edition,497,2024,,,2024/09/20,to-read,to-read (#383),to-read,,,,0,0
61918816,"Yours Truly (Part of Your World, #2)",Abby Jimenez,"Jimenez, Abby",,"=""1538704390""","=""9781538704394""",0,4.32,Forever,Paperback,416,2023,2023,,2024/09/20,to-read,to-read (#382),to-read,,,,0,0
191755077,"Trial of the Sun Queen (Artefacts of Ouranos, #1)",Nisha J. Tuli,"Tuli, Nisha J.",,"=""1538767481""","=""9781538767481""",0,3.88,Forever,Paperback,400,2023,2023,,2024/09/19,to-read,to-read (#381),to-read,,,,0,0
63057844,"Fear the Flames (Fear the Flames, #1)",Olivia Rose Darling,"Darling, Olivia Rose",,"=""""","=""9798986431512""",0,4.06,Melivs,Paperback,950,2022,,,2024/09/19,to-read,to-read (#380),to-read,,,,0,0
36253143,"Lightbringer (Empirium, #3)",Claire Legrand,"Legrand, Claire",,"=""""","=""""",0,3.98,Sourcebooks Fire,Kindle Edition,592,2020,2020,,2024/09/17,to-read,to-read (#379),to-read,,,,0,0
40523458,"Kingsbane (Empirium, #2)",Claire Legrand,"Legrand, Claire",,"=""1492656666""","=""9781492656661""",0,3.90,Sourcebooks Fire,Kindle Edition,608,2019,2019,,2024/09/17,to-read,to-read (#378),to-read,,,,0,0
34323570,"Furyborn (Empirium, #1)",Claire Legrand,"Legrand, Claire",,"=""1492656623""","=""9781492656623""",0,3.79,Sourcebooks Fire,Hardcover,501,2018,2018,,2024/09/17,to-read,to-read (#377),to-read,,,,0,0
56554281,"This Woven Kingdom (This Woven Kingdom, #1)",Tahereh Mafi,"Mafi, Tahereh",,"=""0062972464""","=""9780062972460""",0,3.96,HarperCollins,ebook,512,2022,2022,,2024/09/17,to-read,to-read (#376),to-read,,,,0,0
57693245,"The Liar's Crown (Dominions, #1)",Abigail Owen,"Owen, Abigail",,"=""1649371527""","=""9781649371522""",0,3.86,Entangled: Teen,Hardcover,448,2022,2022,,2024/09/17,to-read,to-read (#375),to-read,,,,0,0
61745561,"House of Marionne (House of Marionne, #1)",J. Elle,"Elle, J.",,"=""0593527704""","=""9780593527702""",0,3.66,Razorbill,Hardcover,400,2023,2023,,2024/09/17,to-read,to-read (#374),to-read,,,,0,0
49113963,"Homecoming (Vampire Academy, #6.5)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",0,3.98,,ebook,24,2012,2012,,2024/09/17,to-read,to-read (#373),to-read,,,,0,0
6527740,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,"Mead, Richelle",,"=""1595143068""","=""9781595143068""",0,4.37,Razorbill,Hardcover,594,2010,2010,,2024/09/17,to-read,to-read (#372),to-read,,,,0,0
6479259,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,"Mead, Richelle",,"=""1595142509""","=""9781595142504""",0,4.32,Razorbill,Hardcover,489,2010,2010,,2024/09/17,to-read,to-read (#371),to-read,,,,0,0
5996153,"Blood Promise (Vampire Academy, #4)",Richelle Mead,"Mead, Richelle",,"=""1595141987""","=""9781595141989""",0,4.30,Razorbill,Hardcover,503,2009,2009,,2024/09/17,to-read,to-read (#370),to-read,,,,0,0
2802316,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,"Mead, Richelle",,"=""1595141979""","=""9781595141972""",0,4.33,Razorbill,Paperback,443,2008,2008,,2024/09/17,to-read,to-read (#369),to-read,,,,0,0
2282133,"Frostbite (Vampire Academy, #2)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",0,4.26,Razorbill,Paperback,327,2008,2008,,2024/09/17,to-read,to-read (#368),to-read,,,,0,0
59398154,"The Hemlock Queen (The Nightshade Crown, #2)",Hannah F. Whitten,"Whitten, Hannah F.",,"=""0356521559""","=""9780356518947""",0,3.88,Orbit,Hardcover,400,2024,2024,,2024/09/17,to-read,to-read (#366),to-read,,,,0,0
59398164,"The Nightshade God (The Nightshade Crown, #3)",Hannah F. Whitten,"Whitten, Hannah F.",,"=""0356521575""","=""9780356521572""",0,4.36,Orbit Books,Hardcover,480,2025,2025,,2024/09/17,to-read,to-read (#367),to-read,,,,0,0
61237041,"The Foxglove King (The Nightshade Crown, #1)",Hannah F. Whitten,"Whitten, Hannah F.",,"=""031643499X""","=""9780316434997""",0,3.79,Orbit,Hardcover,467,2023,2023,,2024/09/17,to-read,to-read (#365),to-read,,,,0,0
41150487,"Red, White & Royal Blue",Casey McQuiston,"McQuiston, Casey",,"=""""","=""""",0,4.08,St. Martin's Griffin,Paperback,448,2019,2019,,2024/09/15,to-read,to-read (#364),to-read,,,,0,0
60755618,"Flawless (Chestnut Springs, #1)",Elsie Silver,"Silver, Elsie",,"=""""","=""""",0,4.06,Elsie Silver via Amazon Digital Services,Kindle Edition,424,2022,2022,,2024/09/15,to-read,to-read (#363),to-read,,,,0,0
17675462,"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545424925""","=""9780545424929""",0,4.05,Scholastic Press,Hardcover,409,2012,2012,,2024/09/15,to-read,to-read (#362),to-read,,,,0,0
40727470,"Stalking Jack the Ripper (Stalking Jack the Ripper, #1)",Kerri Maniscalco,"Maniscalco, Kerri",,"=""""","=""""",0,3.94,Jimmy Patterson,Kindle Edition,337,2016,2016,,2024/09/15,to-read,to-read (#361),to-read,,,,0,0
204593914,"Phantasma (Wicked Games, #1)",Kaylie Smith,"Smith, Kaylie",,"=""1538769255""","=""9781538769256""",0,4.28,Forever,Paperback,512,2024,2024,,2024/09/15,to-read,to-read (#360),to-read,,,,0,0
59073456,"A Throne of Ruin (Deliciously Dark Fairytales, #2)",K.F. Breene,"Breene, K.F.",,"=""""","=""""",0,4.18,"Hazy Dawn Press, Inc.",Kindle Edition,445,2021,2021,,2024/09/14,to-read,to-read (#359),to-read,,,,0,0
59606387,"A Kingdom of Ruin (Deliciously Dark Fairytales, #3)",K.F. Breene,"Breene, K.F.",,"=""""","=""""",0,4.27,"Hazy Dawn Press, Inc.",Kindle Edition,594,2022,2021,,2024/09/14,to-read,to-read (#358),to-read,,,,0,0
58785677,"A Ruin of Roses (Deliciously Dark Fairytales, #1)",K.F. Breene,"Breene, K.F.",,"=""""","=""""",0,3.81,Independently Published,Kindle Edition,386,2021,2021,,2024/09/14,to-read,to-read (#357),to-read,,,,0,0
213072197,"A Cage of Crimson (Deliciously Dark Fairytales, #5)",K.F. Breene,"Breene, K.F.",,"=""""","=""""",0,4.45,,Kindle Edition,479,2024,2024,,2024/09/14,to-read,to-read (#356),to-read,,,,0,0
40045986,The Last Letter,Rebecca Yarros,"Yarros, Rebecca",,"=""1640635335""","=""9781640635333""",0,4.49,Entangled: Amara,Paperback,426,2019,2019,,2024/09/14,to-read,to-read (#355),to-read,,,,0,0
199368721,"Wild Love (Rose Hill, #1)",Elsie Silver,"Silver, Elsie",,"=""0349441626""","=""9780349441627""",0,4.10,Piatkus,Kindle Edition,402,2024,2024,,2024/09/14,to-read,to-read (#354),to-read,,,,0,0
123272656,"Pestilence (The Four Horsemen, #1)",Laura Thalassa,"Thalassa, Laura",,"=""1728280168""","=""9781728280165""",0,3.89,Bloom Books,Paperback,416,2023,2018,,2024/09/14,to-read,to-read (#353),to-read,,,,0,0
199178670,A Touch of Gold and Madness (Celestials of Arcadia #1),K.L. DeVore,"DeVore, K.L.",,"=""""","=""9798223058991""",0,3.83,,ebook,624,2023,2023,,2024/09/14,to-read,to-read (#352),to-read,,,,0,0
57191885,"The Witch Collector (Witch Walker, #1)",Charissa Weaks,"Weaks, Charissa",,"=""1648980449""","=""9781648980442""",0,3.78,City Owl Press,Paperback,343,2021,2021,,2024/09/13,to-read,to-read (#351),to-read,,,,0,0
54440543,"The Final Strife (Ending Fire, #1)",Saara El-Arifi,"El-Arifi, Saara",,"=""""","=""""",0,4.22,Del Rey,Hardcover,640,2022,2022,,2024/09/13,to-read,to-read (#350),to-read,,,,0,0
28435457,Dark Notes,Pam Godwin,"Godwin, Pam",,"=""1530784166""","=""9781530784165""",0,3.97,CreateSpace,Paperback,493,2016,2016,,2024/09/12,to-read,to-read (#349),to-read,,,,0,0
202322798,The Fabric of Our Souls,K.M. Moronova,"Moronova, K.M.",,"=""""","=""9798863398570""",0,4.22,Independently published,Paperback,362,2023,,,2024/09/12,to-read,to-read (#348),to-read,,,,0,0
57354662,The Isle of Sin and Shadows,Keri Lake,"Lake, Keri",,"=""""","=""9798715815491""",0,4.14,Independently Published,Paperback,523,2021,,,2024/09/12,to-read,to-read (#347),to-read,,,,0,0
15839976,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,"=""""","=""""",0,4.27,Del Rey,Hardcover,382,2014,2014,,2024/09/12,to-read,to-read (#346),to-read,,,,0,0
133938981,"Filthy Rich Fae (Filthy Rich Fae, #1)",Geneva Lee,"Lee, Geneva",,"=""1649375778""","=""9781649375773""",0,4.12,Entangled: Amara,Paperback,364,2024,2024,,2024/09/12,to-read,to-read (#345),to-read,,,,0,0
60446482,"The Umbra King (Vincula Realm, #1)",Jamie Applegate Hunter,"Hunter, Jamie Applegate",,"=""""","=""""",0,3.95,,Kindle Edition,385,2022,,,2024/09/09,to-read,to-read (#344),to-read,,,,0,0
204852852,The Lies Of Lena,Kylie Snow,"Snow, Kylie",,"=""""","=""""",0,4.56,Independently Published,Paperback,,,,,2024/09/07,to-read,to-read (#343),to-read,,,,0,0
59475768,The Invocations,Krystal Sutherland,"Sutherland, Krystal",,"=""0593532260""","=""9780593532263""",0,4.10,Penguin/Nancy Paulsen Books,Hardcover,400,2024,2024,,2024/09/07,to-read,to-read (#342),to-read,,,,0,0
58878356,"Ledge (The Glacian Trilogy, #1)",Stacey McEwan,"McEwan, Stacey",,"=""""","=""978191520216""",0,3.72,Angry Robot,Hardcover,271,2022,2021,,2024/09/07,to-read,to-read (#341),to-read,,,,0,0
57631700,"Castles in Their Bones (Castles in Their Bones, #1)",Laura Sebastian,"Sebastian, Laura",,"=""0593118162""","=""9780593118160""",0,4.06,Delacorte Press,Hardcover,514,2022,2022,,2024/09/07,to-read,to-read (#340),to-read,,,,0,0
22297138,"The Novice (Summoner, #1)",Taran Matharu,"Matharu, Taran",,"=""""","=""""",0,4.12,Feiwel and Friends,Kindle Edition,398,2015,2015,,2024/09/07,to-read,to-read (#339),to-read,,,,0,0
174146852,A Dark and Drowning Tide,Allison Saft,"Saft, Allison",,"=""0593722345""","=""9780593722343""",0,3.90,Del Rey,Paperback,384,2024,2024,,2024/09/07,to-read,to-read (#338),to-read,,,,0,0
58733682,"Twin Crowns (Twin Crowns, #1)",Catherine Doyle,"Doyle, Catherine",Katherine Webber,"=""0063116138""","=""9780063116139""",0,3.94,Balzer & Bray,Hardcover,480,2022,2022,,2024/09/07,to-read,to-read (#337),to-read,,,,0,0
54659771,"Neon Gods (Dark Olympus, #1)",Katee Robert,"Robert, Katee",,"=""1728231736""","=""9781728231730""",0,3.70,Sourcebooks Casablanca,Paperback,380,2021,2021,,2024/09/07,to-read,to-read (#336),to-read,,,,0,0
63905241,"Blood & Steel (The Legends of Thezmarr, #1)",Helen Scheuerer,"Scheuerer, Helen",,"=""1922903027""","=""9781922903020""",0,4.22,Alchemy,Kindle Edition,550,2023,2023,,2024/09/06,to-read,to-read (#335),to-read,,,,0,0
40944965,"Binding 13 (Boys of Tommen, #1)",Chloe Walsh,"Walsh, Chloe",,"=""""","=""""",0,4.43,,Kindle Edition,887,2018,2018,,2024/09/06,to-read,to-read (#334),to-read,,,,0,0
61317668,"Garden of the Cursed (Garden of the Cursed, #1)",Katy Rose Pool,"Pool, Katy Rose",,"=""""","=""""",0,4.07,Henry Holt and Co. (BYR),Hardcover,352,2023,2023,,2024/09/05,to-read,to-read (#333),to-read,,,,0,0
136288670,"Bespelled (Bewitched, #2)",Laura Thalassa,"Thalassa, Laura",,"=""""","=""""",0,4.26,,,544,2024,2024,,2024/09/05,to-read,to-read (#332),to-read,,,,0,0
61102615,Stone Blind,Natalie Haynes,"Haynes, Natalie",,"=""0063258390""","=""9780063258396""",0,3.82,Harper,Hardcover,373,2023,2022,,2024/09/04,to-read,to-read (#331),to-read,,,,0,0
199263528,The Cruel Dark,Bea Northwick,"Northwick, Bea",,"=""""","=""9798988473824""",0,4.18,Northwick Books LLC,Hardcover,226,2023,2023,,2024/09/03,to-read,to-read (#330),to-read,,,,0,0
209741142,Anathema,Keri Lake,"Lake, Keri",,"=""""","=""""",0,4.46,,,,2024,,,2024/09/03,to-read,to-read (#329),to-read,,,,0,0
58245394,"Blood Orange (The Dracula Duet, #1)",Karina Halle,"Halle, Karina",,"=""""","=""""",0,3.83,,Kindle Edition,314,2022,2022,,2024/09/03,to-read,to-read (#328),to-read,,,,0,0
210966754,"Never Keep (Sins of the Zodiac, #1)",Caroline Peckham,"Peckham, Caroline",Susanne Valenti,"=""""","=""""",0,4.61,Dark Ink Publishing,Kindle Edition,635,2024,2024,,2024/09/03,to-read,to-read (#327),to-read,,,,0,0
209669184,"The Poisoner (The Poisoner, #1)",I.V. Ophelia,"Ophelia, I.V.",,"=""""","=""9798990129412""",0,3.73,Dalahast Books,Hardcover,442,2024,,,2024/09/03,to-read,to-read (#326),to-read,,,,0,0
59479184,"Nightshade (Nightshade, #1)",Keri Lake,"Lake, Keri",,"=""""","=""9798753529800""",0,4.11,Independently published,Paperback,676,2021,2021,,2024/09/03,to-read,to-read (#325),to-read,,,,0,0
58411935,Fairydale,Veronica Lancet,"Lancet, Veronica",,"=""""","=""""",0,4.11,VL Books,Kindle Edition,772,2022,2022,,2024/09/03,to-read,to-read (#324),to-read,,,,0,0
213997750,Green Light,Jescie Hall,"Hall, Jescie",,"=""""","=""9798988935230""",0,4.26,,Kindle Edition,565,2024,,,2024/09/03,to-read,to-read (#323),to-read,,,,0,0
123349658,"Rain of Shadows and Endings (Legacy, #1)",Melissa K. Roehrich,"Roehrich, Melissa K.",,"=""""","=""""",0,4.11,,Kindle Edition,750,2023,2023,,2024/09/03,to-read,to-read (#322),to-read,,,,0,0
210277261,"Vale of Dreams (Fey Spy Academy, #2)",Alex Rivers,"Rivers, Alex",C.N. Crawford,"=""""","=""""",0,4.51,,Kindle Edition,389,2024,,,2024/09/03,to-read,to-read (#321),to-read,,,,0,0
208674368,"Avalon Tower (Fey Spy Academy, #1)",C.N. Crawford,"Crawford, C.N.",Alex Rivers,"=""""","=""""",0,4.11,,,,2024,2024,,2024/09/03,to-read,to-read (#320),to-read,,,,0,0
63368678,"Blood of My Monster (Monster Trilogy, #1)",Rina Kent,"Kent, Rina",,"=""""","=""""",0,4.19,Blackthorn Books,Kindle Edition,340,2023,2023,,2024/09/03,to-read,to-read (#319),to-read,,,,0,0
56897010,"Dark Deception (Deception Trilogy, #0.5)",Rina Kent,"Kent, Rina",,"=""""","=""""",0,3.76,,ebook,55,2021,2021,,2024/09/03,to-read,to-read (#318),to-read,,,,0,0
208415817,"God of Malice (Legacy of Gods, #1)",Rina Kent,"Kent, Rina",,"=""1685450989""","=""9781685450984""",0,3.96,"Blackthorn Books, LLC",Paperback,462,2023,2022,,2024/09/03,to-read,to-read (#317),to-read,,,,0,0
33131867,"The Risk (Mindf*ck, #1)",S.T. Abby,"Abby, S.T.",,"=""""","=""""",0,4.26,S.T. Abby,ebook,132,2016,2016,,2024/09/03,to-read,to-read (#316),to-read,,,,0,0
44799982,"The Mindf*ck Series (Mindf*ck, #1-5)",S.T. Abby,"Abby, S.T.",,"=""1091074690""","=""9781091074699""",0,4.63,Independently published,Paperback,638,2019,2016,,2024/09/03,to-read,to-read (#315),to-read,,,,0,0
205044632,"The Road of Bones (The Ashen, #1)",Demi Winters,"Winters, Demi",,"=""173899600X""","=""9781738996001""",0,4.25,,Kindle Edition,500,2023,2023,,2024/09/03,to-read,to-read (#314),to-read,,,,0,0
73071451,"Throne of the Fallen (Prince of Sin, #1)",Kerri Maniscalco,"Maniscalco, Kerri",,"=""031655751X""","=""""",0,4.07,"Little, Brown and Company",Kindle Edition,628,2023,2023,,2024/09/03,to-read,to-read (#313),to-read,,,,0,0
124942547,"The Trials of Ophelia (The Curse of Ophelia, #3)",Nicole Platania,"Platania, Nicole",,"=""""","=""""",0,4.16,,,,2024,2024,,2024/09/03,to-read,to-read (#312),to-read,,,,0,0
62879859,"The Shards of Ophelia (The Curse of Ophelia, #2)",Nicole Platania,"Platania, Nicole",,"=""""","=""9798986270425""",0,4.17,"Stars Inked Press, Inc.",Paperback,436,2023,,,2024/09/03,to-read,to-read (#311),to-read,,,,0,0
61062034,"The Curse of Ophelia (The Curse of Ophelia, #1)",Nicole Platania,"Platania, Nicole",,"=""""","=""9798986270401""",0,3.55,,Paperback,368,2023,2023,,2024/09/03,to-read,to-read (#310),to-read,,,,0,0
44246137,"Girls of Fate and Fury (Girls of Paper and Fire, #3)",Natasha Ngan,"Ngan, Natasha",,"=""""","=""""",0,4.14,Hodder & Stoughton,Kindle Edition,400,2021,2021,,2024/09/03,to-read,to-read (#309),to-read,,,,0,0
43558747,"Girls of Storm and Shadow (Girls of Paper and Fire, #2)",Natasha Ngan,"Ngan, Natasha",,"=""0316528676""","=""9780316528672""",0,3.77,Jimmy Patterson Books,Hardcover,403,2019,2019,,2024/09/03,to-read,to-read (#308),to-read,,,,0,0
34433755,"Girls of Paper and Fire (Girls of Paper and Fire, #1)",Natasha Ngan,"Ngan, Natasha",James Patterson,"=""0316561363""","=""9780316561365""",0,3.81,Jimmy Patterson Books,Hardcover,385,2018,2018,,2024/09/03,to-read,to-read (#307),to-read,,,,0,0
195775182,"A Dawn of Onyx (The Sacred Stones, #1)",Kate  Golden,"Golden, Kate",,"=""""","=""9798987122716""",0,3.95,The Daisy Press,Paperback,432,2023,2022,,2024/09/03,to-read,to-read (#306),to-read,,,,0,0
199420593,"City of Lies and Legends (House of Devils, #3)",Kayla   Edwards,"Edwards, Kayla",,"=""1998268004""","=""9781998268009""",0,4.51,Independently Published,Kindle Edition,778,2024,,,2024/09/03,to-read,to-read (#305),to-read,,,,0,0
63049374,"City of Souls and Sinners (House of Devils, #2)",Kayla   Edwards,"Edwards, Kayla",,"=""1777880777""","=""9781777880774""",0,4.23,Independently Published,Kindle Edition,973,2023,2023,,2024/09/03,to-read,to-read (#304),to-read,,,,0,0
201537019,"A Queen This Fierce and Deadly (Kingdom of Lies, #4)",Stacia Stark,"Stark, Stacia",,"=""""","=""""",0,4.17,,Kindle Edition,641,2024,2024,,2024/09/03,to-read,to-read (#303),to-read,,,,0,0
123385361,"A Kingdom This Cursed and Empty (Kingdom of Lies, #2)",Stacia Stark,"Stark, Stacia",,"=""""","=""""",0,4.10,,Kindle Edition,536,2023,2023,,2024/09/03,to-read,to-read (#301),to-read,,,,0,0
182669627,"A Crown This Cold and Heavy (Kingdom of Lies, #3)",Stacia Stark,"Stark, Stacia",,"=""""","=""""",0,4.19,,Kindle Edition,532,2023,2023,,2024/09/03,to-read,to-read (#302),to-read,,,,0,0
122779502,"A Court This Cruel & Lovely (Kingdom of Lies, #1)",Stacia Stark,"Stark, Stacia",,"=""""","=""""",0,4.12,,Kindle Edition,562,2023,2023,,2024/09/03,to-read,to-read (#300),to-read,,,,0,0
54801674,"Savage Lands (Savage Lands, #1)",Stacey Marie Brown,"Brown, Stacey Marie",,"=""""","=""""",0,4.11,,Kindle Edition,423,2020,2020,,2024/09/03,to-read,to-read (#299),to-read,,,,0,0
203748904,"The Dawn of the Cursed Queen (Gods and Monsters, #3)",Amber V. Nicole,"Nicole, Amber V.",,"=""""","=""""",0,4.36,,,581,2024,2024,,2024/09/03,to-read,to-read (#298),to-read,,,,0,0
59986018,"The Book of Azrael (Gods and Monsters, #1)",Amber V. Nicole,"Nicole, Amber V.",,"=""""","=""""",0,4.13,Rose and Star Publishing,Kindle Edition,572,2022,2022,,2024/09/03,to-read,to-read (#297),to-read,,,,0,0
204083221,"Broken by Daylight (Beasts of the Briar, #4)",Elizabeth Helen,"Helen, Elizabeth",,"=""""","=""""",0,4.49,Luna Fox Press,Kindle Edition,670,2024,2024,,2024/09/01,to-read,to-read (#296),to-read,,,,0,0
